Timestamp,Modo,Acao,Detalhes
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(21,19)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(21,19)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(21,19)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(21,19)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(21,19)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(21,19)"
2025-11-11 11:16:25,1,CLIQUE_ESQUERDO,"Barreira @(21,19)"
2025-11-11 11:16:26,1,RUN_1_AGENTE,"Start:(10,10)"
2025-11-11 11:16:26,1,FIM_MOVIMENTO,1 agentes
2025-11-11 11:16:35,Procedural (8 Ags),INICIO_SESSAO,Res=50
2025-11-11 11:16:35,Procedural (8 Ags),GERAR_PROCEDURAL,8 agentes
2025-11-11 11:16:35,2,FIM_MOVIMENTO,8 agentes
2025-11-11 11:16:37,2,LIMPAR_GRID,C
2025-11-11 11:16:37,2,FIM_MOVIMENTO,8 agentes
2025-11-11 11:16:38,2,LIMPAR_GRID,C
2025-11-11 11:16:39,2,FIM_MOVIMENTO,8 agentes
2025-11-11 11:16:40,2,LIMPAR_GRID,C
2025-11-11 11:16:40,2,FIM_MOVIMENTO,8 agentes
2025-11-11 11:16:43,2,LIMPAR_GRID,C
2025-11-11 11:16:43,2,FIM_MOVIMENTO,8 agentes
2025-11-11 11:16:43,2,LIMPAR_GRID,C
2025-11-11 11:16:44,2,FIM_MOVIMENTO,8 agentes
2025-11-11 11:16:44,2,LIMPAR_GRID,C
2025-11-11 11:16:44,2,FIM_MOVIMENTO,8 agentes
2025-11-11 11:16:50,Interativo,INICIO_SESSAO,Res=50
2025-11-11 11:16:51,1,CLIQUE_ESQUERDO,"Start @(28,11)"
2025-11-11 11:16:51,1,CLIQUE_ESQUERDO,"End @(11,39)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(40,33)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(39,34)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(38,34)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(37,34)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(34,35)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(32,35)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(30,35)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(28,34)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(27,34)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(24,34)"
2025-11-11 11:16:52,1,CLIQUE_ESQUERDO,"Barreira @(23,33)"
