Evento,Detalhes,Tempo
Caminho do mouse,"(535, 406)",30.601807117462158
Caminho do mouse,"(534, 406)",30.60853409767151
Caminho do mouse,"(533, 406)",30.615280151367188
Caminho do mouse,"(532, 406)",30.623459577560425
Caminho do mouse,"(531, 406)",30.630264043807983
Caminho do mouse,"(530, 406)",30.635669946670532
Caminho do mouse,"(529, 406)",30.64412784576416
Caminho do mouse,"(528, 406)",30.659091234207153
Caminho do mouse,"(527, 406)",30.667303562164307
Caminho do mouse,"(526, 406)",30.672057151794434
Caminho do mouse,"(525, 406)",30.678410053253174
Caminho do mouse,"(524, 406)",30.68596649169922
Caminho do mouse,"(523, 406)",30.696288108825684
Caminho do mouse,"(522, 406)",30.700490474700928
Caminho do mouse,"(521, 407)",30.722408294677734
Caminho do mouse,"(521, 408)",30.74152970314026
Caminho do mouse,"(520, 408)",30.752172470092773
Caminho do mouse,"(520, 409)",30.87224531173706
Caminho do mouse,"(520, 410)",30.996660947799683
Caminho do mouse,"(520, 411)",31.59385871887207
Caminho do mouse,"(520, 412)",31.600311994552612
Caminho do mouse,"(522, 415)",31.61443042755127
Caminho do mouse,"(534, 424)",31.621776342391968
Caminho do mouse,"(542, 430)",31.628072023391724
Caminho do mouse,"(550, 434)",31.63747787475586
Caminho do mouse,"(559, 439)",31.642739057540894
Caminho do mouse,"(567, 442)",31.651829719543457
Caminho do mouse,"(574, 446)",31.65610980987549
Caminho do mouse,"(580, 448)",31.66610074043274
Caminho do mouse,"(585, 450)",31.672086000442505
Caminho do mouse,"(592, 451)",31.682949781417847
Caminho do mouse,"(597, 452)",31.685837507247925
Caminho do mouse,"(603, 452)",31.695916652679443
Caminho do mouse,"(610, 452)",31.700058698654175
Caminho do mouse,"(614, 452)",31.709567308425903
Caminho do mouse,"(621, 451)",31.714566230773926
Caminho do mouse,"(627, 450)",31.72317862510681
Caminho do mouse,"(633, 449)",31.729501247406006
Caminho do mouse,"(638, 448)",31.738189935684204
Caminho do mouse,"(646, 447)",31.742432117462158
Caminho do mouse,"(651, 445)",31.752808094024658
Caminho do mouse,"(655, 444)",31.758566856384277
Caminho do mouse,"(659, 442)",31.76705765724182
Caminho do mouse,"(661, 441)",31.771085500717163
Caminho do mouse,"(663, 439)",31.7816219329834
Caminho do mouse,"(665, 437)",31.786055326461792
Caminho do mouse,"(667, 435)",31.793883323669434
Caminho do mouse,"(668, 434)",31.800337076187134
Caminho do mouse,"(669, 434)",31.810781002044678
Caminho do mouse,"(669, 433)",31.825758457183838
Caminho do mouse,"(669, 432)",31.838133096694946
Caminho do mouse,"(668, 432)",31.89468240737915
Caminho do mouse,"(667, 432)",31.89914107322693
Caminho do mouse,"(666, 432)",31.90950059890747
Caminho do mouse,"(665, 432)",31.913919925689697
Caminho do mouse,"(664, 432)",31.92362689971924
Caminho do mouse,"(662, 432)",31.937912702560425
Caminho do mouse,"(660, 433)",31.943363189697266
Caminho do mouse,"(657, 434)",31.95212411880493
Caminho do mouse,"(653, 434)",31.95818829536438
Caminho do mouse,"(648, 434)",31.96606183052063
Caminho do mouse,"(643, 432)",31.97221302986145
Caminho do mouse,"(637, 428)",31.980708837509155
Caminho do mouse,"(628, 417)",32.000524044036865
Caminho do mouse,"(615, 395)",32.008509397506714
Caminho do mouse,"(609, 383)",32.01469326019287
Caminho do mouse,"(604, 369)",32.023409843444824
Caminho do mouse,"(600, 353)",32.029558181762695
Caminho do mouse,"(598, 329)",32.03930187225342
Caminho do mouse,"(598, 312)",32.042617082595825
Caminho do mouse,"(603, 292)",32.05348753929138
Caminho do mouse,"(607, 262)",32.058218240737915
Caminho do mouse,"(610, 252)",32.06742978096008
Caminho do mouse,"(615, 236)",32.07150387763977
Caminho do mouse,"(618, 223)",32.081732511520386
Caminho do mouse,"(620, 214)",32.085732221603394
Caminho do mouse,"(621, 206)",32.09568691253662
Caminho do mouse,"(623, 194)",32.09987115859985
Caminho do mouse,"(624, 186)",32.1103036403656
Caminho do mouse,"(625, 178)",32.11504888534546
Caminho do mouse,"(626, 171)",32.12549185752869
Caminho do mouse,"(628, 163)",32.12770438194275
Caminho do mouse,"(630, 156)",32.136061906814575
Caminho do mouse,"(632, 150)",32.14320206642151
Caminho do mouse,"(634, 144)",32.15382146835327
Caminho do mouse,"(635, 142)",32.158114194869995
Caminho do mouse,"(636, 140)",32.16880750656128
Caminho do mouse,"(638, 137)",32.170987606048584
Caminho do mouse,"(640, 134)",32.1803343296051
Caminho do mouse,"(643, 131)",32.1871452331543
Caminho do mouse,"(646, 127)",32.19646859169006
Caminho do mouse,"(651, 120)",32.19939970970154
Caminho do mouse,"(654, 116)",32.20654511451721
Caminho do mouse,"(659, 108)",32.21423363685608
Caminho do mouse,"(661, 103)",32.22552704811096
Caminho do mouse,"(664, 97)",32.22817277908325
Caminho do mouse,"(667, 91)",32.23506712913513
Caminho do mouse,"(668, 85)",32.24369263648987
Caminho do mouse,"(668, 84)",32.254003286361694
Caminho do mouse,"(661, 87)",32.46797513961792
Caminho do mouse,"(654, 91)",32.4725182056427
Caminho do mouse,"(649, 95)",32.4809844493866
Caminho do mouse,"(642, 103)",32.488057374954224
Caminho do mouse,"(639, 106)",32.49408674240112
Caminho do mouse,"(636, 111)",32.502039670944214
Caminho do mouse,"(633, 113)",32.50811266899109
Caminho do mouse,"(630, 117)",32.51479768753052
Caminho do mouse,"(626, 120)",32.52317929267883
Caminho do mouse,"(623, 122)",32.53008460998535
Caminho do mouse,"(619, 125)",32.54053068161011
Caminho do mouse,"(614, 128)",32.54494595527649
Caminho do mouse,"(610, 130)",32.55496096611023
Caminho do mouse,"(608, 132)",32.559104442596436
Caminho do mouse,"(606, 133)",32.56555938720703
Caminho do mouse,"(604, 134)",32.57292461395264
Caminho do mouse,"(603, 135)",32.58305287361145
Caminho do mouse,"(601, 136)",32.58695673942566
Caminho do mouse,"(599, 137)",32.59303283691406
Caminho do mouse,"(598, 138)",32.60077166557312
Caminho do mouse,"(597, 139)",32.61029028892517
Caminho do mouse,"(596, 140)",32.61622595787048
Caminho do mouse,"(595, 141)",32.62543511390686
Caminho do mouse,"(595, 142)",32.628570556640625
Caminho do mouse,"(594, 142)",32.64143133163452
Caminho do mouse,"(594, 143)",32.64356994628906
Caminho do mouse,"(594, 144)",32.67314338684082
Caminho do mouse,"(595, 144)",32.70196723937988
Caminho do mouse,"(597, 144)",32.71056032180786
Caminho do mouse,"(599, 143)",32.71674871444702
Caminho do mouse,"(600, 142)",32.724751710891724
Caminho do mouse,"(603, 142)",32.73085975646973
Caminho do mouse,"(604, 142)",32.738253116607666
Caminho do mouse,"(607, 140)",32.74459981918335
Caminho do mouse,"(611, 137)",32.75293684005737
Caminho do mouse,"(617, 135)",32.75962471961975
Caminho do mouse,"(621, 133)",32.76663422584534
Caminho do mouse,"(625, 131)",32.77352690696716
Caminho do mouse,"(629, 129)",32.779611587524414
Caminho do mouse,"(635, 127)",32.78880071640015
Caminho do mouse,"(642, 124)",32.79506063461304
Caminho do mouse,"(649, 122)",32.80158972740173
Caminho do mouse,"(655, 120)",32.80835700035095
Caminho do mouse,"(659, 120)",32.817413330078125
Caminho do mouse,"(664, 120)",32.823288917541504
Caminho do mouse,"(666, 120)",32.829752683639526
Caminho do mouse,"(669, 119)",32.83775448799133
Caminho do mouse,"(675, 115)",32.84827709197998
Caminho do mouse,"(681, 110)",32.85264253616333
Caminho do mouse,"(688, 104)",32.85911297798157
Caminho do mouse,"(718, 88)",32.866753339767456
Caminho do mouse,"(726, 84)",32.88210916519165
Caminho do mouse,"(738, 77)",32.89090371131897
Caminho do mouse,"(751, 69)",32.895227909088135
Caminho do mouse,"(757, 65)",32.90126943588257
Caminho do mouse,"(764, 60)",32.90808391571045
Caminho do mouse,"(767, 58)",32.9153528213501
Caminho do mouse,"(772, 54)",32.922205686569214
Caminho do mouse,"(777, 51)",32.93262243270874
Caminho do mouse,"(779, 49)",32.93754053115845
Caminho do mouse,"(781, 48)",32.94395995140076
Caminho do mouse,"(782, 47)",32.952035665512085
Caminho do mouse,"(783, 47)",32.958454608917236
Caminho do mouse,"(784, 47)",32.965484857559204
Caminho do mouse,"(785, 47)",32.989784240722656
Caminho do mouse,"(786, 47)",33.021957874298096
Caminho do mouse,"(786, 46)",33.036142110824585
Caminho do mouse,"(786, 45)",33.05161261558533
Caminho do mouse,"(786, 44)",33.0867862701416
Caminho do mouse,"(786, 43)",33.09426999092102
Caminho do mouse,"(785, 43)",33.09889101982117
Caminho do mouse,"(784, 42)",33.10844302177429
Caminho do mouse,"(783, 42)",33.11307954788208
Caminho do mouse,"(781, 42)",33.12164378166199
Caminho do mouse,"(779, 42)",33.1282479763031
Caminho do mouse,"(777, 42)",33.13576054573059
Caminho do mouse,"(774, 42)",33.14210391044617
Caminho do mouse,"(772, 42)",33.150819063186646
Caminho do mouse,"(771, 42)",33.155126094818115
Caminho do mouse,"(770, 42)",33.164074182510376
Caminho do mouse,"(767, 42)",33.17088985443115
Caminho do mouse,"(765, 42)",33.178080797195435
Caminho do mouse,"(764, 42)",33.18525695800781
Caminho do mouse,"(763, 42)",33.1990602016449
Caminho do mouse,"(762, 42)",33.20566940307617
Caminho do mouse,"(761, 42)",33.2142539024353
Caminho do mouse,"(762, 42)",33.33258247375488
Caminho do mouse,"(763, 42)",33.35409760475159
Caminho do mouse,"(764, 42)",33.36185956001282
Caminho do mouse,"(765, 42)",33.386467695236206
Caminho do mouse,"(766, 42)",33.39862275123596
Caminho do mouse,"(767, 42)",33.41815209388733
Caminho do mouse,"(768, 42)",33.461615800857544
Caminho do mouse,"(769, 42)",33.49854016304016
Caminho do mouse,"(768, 42)",33.7922580242157
Caminho do mouse,"(763, 44)",33.801549196243286
Caminho do mouse,"(754, 47)",33.80892539024353
Caminho do mouse,"(738, 53)",33.81459832191467
Caminho do mouse,"(728, 56)",33.822086334228516
Caminho do mouse,"(716, 62)",33.827983140945435
Caminho do mouse,"(702, 68)",33.836397647857666
Caminho do mouse,"(684, 75)",33.84165120124817
Caminho do mouse,"(676, 80)",33.85171413421631
Caminho do mouse,"(668, 83)",33.85705876350403
Caminho do mouse,"(658, 87)",33.864102602005005
Caminho do mouse,"(648, 91)",33.870102643966675
Caminho do mouse,"(637, 95)",33.877225399017334
Caminho do mouse,"(627, 97)",33.88495326042175
Caminho do mouse,"(624, 98)",33.8913779258728
Caminho do mouse,"(613, 100)",33.89989376068115
Caminho do mouse,"(603, 103)",33.90805172920227
Caminho do mouse,"(593, 104)",33.91350817680359
Caminho do mouse,"(578, 108)",33.92114996910095
Caminho do mouse,"(567, 110)",33.928937911987305
Caminho do mouse,"(550, 112)",33.93656253814697
Caminho do mouse,"(537, 115)",33.943745613098145
Caminho do mouse,"(520, 118)",33.95080590248108
Caminho do mouse,"(507, 122)",33.95735430717468
Caminho do mouse,"(493, 126)",33.96508717536926
Caminho do mouse,"(484, 130)",33.97479486465454
Caminho do mouse,"(471, 134)",33.979700326919556
Caminho do mouse,"(460, 139)",33.989001989364624
Caminho do mouse,"(451, 143)",33.99400806427002
Caminho do mouse,"(444, 146)",34.00248408317566
Caminho do mouse,"(437, 150)",34.00855255126953
Caminho do mouse,"(429, 154)",34.01667356491089
Caminho do mouse,"(422, 158)",34.02238488197327
Caminho do mouse,"(416, 160)",34.03280448913574
Caminho do mouse,"(411, 165)",34.03785157203674
Caminho do mouse,"(406, 170)",34.04630923271179
Caminho do mouse,"(404, 172)",34.05315113067627
Caminho do mouse,"(395, 177)",34.2892529964447
Caminho do mouse,"(388, 182)",34.29674458503723
Caminho do mouse,"(375, 192)",34.30143857002258
Caminho do mouse,"(364, 199)",34.312657833099365
Caminho do mouse,"(350, 208)",34.31675982475281
Caminho do mouse,"(342, 213)",34.32736396789551
Caminho do mouse,"(329, 221)",34.331382274627686
Caminho do mouse,"(311, 229)",34.33774209022522
Caminho do mouse,"(296, 235)",34.343889236450195
Caminho do mouse,"(285, 239)",34.35596489906311
Caminho do mouse,"(278, 241)",34.35990500450134
Caminho do mouse,"(266, 246)",34.370556592941284
Caminho do mouse,"(259, 249)",34.3745641708374
Caminho do mouse,"(253, 252)",34.38063931465149
Caminho do mouse,"(245, 257)",34.38673543930054
Caminho do mouse,"(240, 262)",34.39989972114563
Caminho do mouse,"(231, 268)",34.40269446372986
Caminho do mouse,"(226, 271)",34.41244697570801
Caminho do mouse,"(219, 276)",34.41474723815918
Caminho do mouse,"(214, 280)",34.42291712760925
Caminho do mouse,"(208, 285)",34.430314779281616
Caminho do mouse,"(203, 290)",34.43698215484619
Caminho do mouse,"(199, 297)",34.44505286216736
Caminho do mouse,"(196, 300)",34.45102548599243
Caminho do mouse,"(192, 306)",34.45734882354736
Caminho do mouse,"(189, 308)",34.46584463119507
Caminho do mouse,"(186, 313)",34.47304630279541
Caminho do mouse,"(183, 316)",34.47904634475708
Caminho do mouse,"(176, 325)",34.485812187194824
Caminho do mouse,"(171, 333)",34.494078159332275
Caminho do mouse,"(166, 345)",34.50054621696472
Caminho do mouse,"(164, 349)",34.50859022140503
Caminho do mouse,"(161, 354)",34.51445412635803
Caminho do mouse,"(160, 357)",34.52260708808899
Caminho do mouse,"(158, 362)",34.529454708099365
Caminho do mouse,"(156, 366)",34.53561973571777
Caminho do mouse,"(154, 371)",34.5438768863678
Caminho do mouse,"(153, 373)",34.5500214099884
Caminho do mouse,"(153, 377)",34.55748462677002
Caminho do mouse,"(152, 380)",34.564083099365234
Caminho do mouse,"(151, 387)",34.57035255432129
Caminho do mouse,"(151, 391)",34.5773069858551
Caminho do mouse,"(151, 396)",34.58623719215393
Caminho do mouse,"(151, 399)",34.590606451034546
Caminho do mouse,"(150, 403)",34.60063982009888
Caminho do mouse,"(150, 409)",34.60481858253479
Caminho do mouse,"(150, 414)",34.6160626411438
Caminho do mouse,"(150, 416)",34.61819076538086
Caminho do mouse,"(150, 418)",34.62481069564819
Caminho do mouse,"(150, 420)",34.63195610046387
Caminho do mouse,"(150, 422)",34.639495611190796
Caminho do mouse,"(150, 424)",34.64713907241821
Caminho do mouse,"(151, 426)",34.66124749183655
Caminho do mouse,"(152, 429)",34.66743874549866
Caminho do mouse,"(153, 431)",34.67374134063721
Caminho do mouse,"(153, 432)",34.68231749534607
Caminho do mouse,"(155, 436)",34.69048070907593
Caminho do mouse,"(157, 439)",34.695868253707886
Caminho do mouse,"(158, 442)",34.70329713821411
Caminho do mouse,"(159, 445)",34.71080136299133
Caminho do mouse,"(160, 447)",34.71758437156677
Caminho do mouse,"(160, 449)",34.72357726097107
Caminho do mouse,"(160, 451)",34.73322248458862
Caminho do mouse,"(160, 453)",34.7398579120636
Caminho do mouse,"(160, 455)",34.74893856048584
Caminho do mouse,"(160, 457)",34.75220346450806
Caminho do mouse,"(160, 458)",34.76099467277527
Caminho do mouse,"(160, 460)",34.76620364189148
Caminho do mouse,"(160, 461)",34.77891254425049
Caminho do mouse,"(159, 470)",34.78625988960266
Caminho do mouse,"(157, 474)",34.792906761169434
Caminho do mouse,"(156, 475)",34.80013608932495
Caminho do mouse,"(155, 478)",34.80675005912781
Caminho do mouse,"(153, 481)",34.81387948989868
Caminho do mouse,"(153, 482)",34.82162880897522
Caminho do mouse,"(151, 484)",34.83305597305298
Caminho do mouse,"(149, 486)",34.8359854221344
Caminho do mouse,"(146, 488)",34.84686779975891
Caminho do mouse,"(144, 489)",34.84905695915222
Caminho do mouse,"(141, 490)",34.85721302032471
Caminho do mouse,"(138, 491)",34.86320948600769
Caminho do mouse,"(136, 493)",34.87004327774048
Caminho do mouse,"(133, 494)",34.87739372253418
Caminho do mouse,"(129, 495)",34.88385343551636
Caminho do mouse,"(126, 496)",34.89251446723938
Caminho do mouse,"(124, 496)",34.89879536628723
Caminho do mouse,"(121, 497)",34.90665650367737
Caminho do mouse,"(119, 498)",34.91304397583008
Caminho do mouse,"(117, 498)",34.92210817337036
Caminho do mouse,"(116, 498)",34.92868685722351
Caminho do mouse,"(115, 498)",34.93713355064392
Caminho do mouse,"(114, 498)",34.9412899017334
Caminho do mouse,"(113, 498)",34.95136094093323
Caminho do mouse,"(112, 499)",34.954073429107666
Caminho do mouse,"(111, 499)",34.965946435928345
Caminho do mouse,"(110, 499)",34.97014355659485
Caminho do mouse,"(109, 499)",34.97843909263611
Caminho do mouse,"(108, 499)",34.99127745628357
Caminho do mouse,"(107, 499)",35.007691621780396
Caminho do mouse,"(121, 487)",35.26172947883606
Caminho do mouse,"(130, 480)",35.26861596107483
Caminho do mouse,"(155, 451)",35.27503252029419
Caminho do mouse,"(192, 429)",35.28318810462952
Caminho do mouse,"(213, 415)",35.29110860824585
Caminho do mouse,"(239, 395)",35.298707008361816
Caminho do mouse,"(302, 350)",35.30303430557251
Caminho do mouse,"(316, 342)",35.31160235404968
Caminho do mouse,"(370, 310)",35.317779302597046
Caminho do mouse,"(402, 286)",35.32613658905029
Caminho do mouse,"(446, 252)",35.331965923309326
Caminho do mouse,"(474, 238)",35.34022402763367
Caminho do mouse,"(485, 228)",35.346226930618286
Caminho do mouse,"(517, 203)",35.35488295555115
Caminho do mouse,"(527, 196)",35.359299182891846
Caminho do mouse,"(536, 189)",35.36951518058777
Caminho do mouse,"(542, 186)",35.37383460998535
Caminho do mouse,"(549, 180)",35.383424282073975
Caminho do mouse,"(555, 176)",35.38769817352295
Caminho do mouse,"(559, 173)",35.39788222312927
Caminho do mouse,"(564, 170)",35.40194630622864
Caminho do mouse,"(568, 167)",35.41237783432007
Caminho do mouse,"(573, 163)",35.41638970375061
Caminho do mouse,"(578, 159)",35.42583513259888
Caminho do mouse,"(582, 156)",35.43037128448486
Caminho do mouse,"(586, 153)",35.44144058227539
Caminho do mouse,"(588, 151)",35.444268226623535
Caminho do mouse,"(591, 148)",35.453470945358276
Caminho do mouse,"(593, 146)",35.45788884162903
Caminho do mouse,"(594, 144)",35.46748447418213
Caminho do mouse,"(599, 139)",35.47368049621582
Caminho do mouse,"(602, 135)",35.47994422912598
Caminho do mouse,"(606, 129)",35.48621344566345
Caminho do mouse,"(609, 122)",35.49681568145752
Caminho do mouse,"(613, 113)",35.500595569610596
Caminho do mouse,"(616, 108)",35.50715446472168
Caminho do mouse,"(618, 102)",35.51495695114136
Caminho do mouse,"(620, 98)",35.52102565765381
Caminho do mouse,"(622, 93)",35.52728223800659
Caminho do mouse,"(623, 91)",35.53612470626831
Caminho do mouse,"(623, 88)",35.54248118400574
Caminho do mouse,"(624, 86)",35.54898643493652
Caminho do mouse,"(625, 85)",35.55649948120117
Caminho do mouse,"(626, 82)",35.562835454940796
Caminho do mouse,"(627, 79)",35.57218074798584
Caminho do mouse,"(629, 75)",35.5789897441864
Caminho do mouse,"(630, 73)",35.585644245147705
Caminho do mouse,"(631, 69)",35.592692613601685
Caminho do mouse,"(632, 66)",35.599196672439575
Caminho do mouse,"(634, 63)",35.60709285736084
Caminho do mouse,"(635, 60)",35.61419653892517
Caminho do mouse,"(636, 56)",35.619444608688354
Caminho do mouse,"(637, 53)",35.628209590911865
Caminho do mouse,"(638, 51)",35.63448715209961
Caminho do mouse,"(638, 50)",35.641942501068115
Caminho do mouse,"(639, 46)",35.648619413375854
Caminho do mouse,"(639, 44)",35.657734394073486
Caminho do mouse,"(639, 41)",35.660340547561646
Caminho do mouse,"(639, 40)",35.67112994194031
Caminho do mouse,"(639, 38)",35.67487025260925
Caminho do mouse,"(639, 37)",35.68356442451477
Caminho do mouse,"(639, 36)",35.69070768356323
Caminho do mouse,"(639, 34)",35.69530749320984
Caminho do mouse,"(639, 30)",35.70318961143494
Caminho do mouse,"(639, 27)",35.71135878562927
Caminho do mouse,"(639, 24)",35.71721649169922
Caminho do mouse,"(639, 22)",35.723286628723145
Caminho do mouse,"(639, 20)",35.730695486068726
Caminho do mouse,"(639, 18)",35.741079568862915
Caminho do mouse,"(639, 17)",35.745253801345825
Caminho do mouse,"(639, 16)",35.75597333908081
Caminho do mouse,"(639, 15)",35.780113220214844
Caminho do mouse,"(641, 14)",35.794856548309326
Caminho do mouse,"(642, 12)",35.80021286010742
Caminho do mouse,"(643, 10)",35.8087043762207
Caminho do mouse,"(644, 9)",35.814335107803345
Caminho do mouse,"(644, 8)",35.82315707206726
Caminho do mouse,"(644, 7)",35.85020136833191
Caminho do mouse,"(645, 6)",35.87338376045227
Caminho do mouse,"(646, 5)",35.894309282302856
Caminho do mouse,"(646, 4)",35.90693950653076
Caminho do mouse,"(647, 3)",35.91744589805603
Caminho do mouse,"(648, 2)",35.92161726951599
Caminho do mouse,"(648, 1)",35.93398666381836
Caminho do mouse,"(649, 1)",35.94822716712952
Caminho do mouse,"(654, 4)",37.343894958496094
Caminho do mouse,"(654, 9)",37.34946942329407
Caminho do mouse,"(654, 11)",37.35570740699768
Caminho do mouse,"(654, 14)",37.362237215042114
Caminho do mouse,"(654, 16)",37.37005114555359
Caminho do mouse,"(655, 18)",37.37700819969177
Caminho do mouse,"(655, 19)",37.385117053985596
Caminho do mouse,"(656, 20)",37.39136600494385
Caminho do mouse,"(657, 21)",37.40079593658447
Caminho do mouse,"(657, 22)",37.405150175094604
Caminho do mouse,"(658, 23)",37.414103507995605
Caminho do mouse,"(658, 24)",37.42038011550903
Caminho do mouse,"(658, 25)",37.426297426223755
Caminho do mouse,"(659, 26)",37.433923959732056
Caminho do mouse,"(660, 26)",37.454288482666016
Caminho do mouse,"(661, 26)",37.48792386054993
Caminho do mouse,"(661, 27)",37.5111870765686
Caminho do mouse,"(659, 31)",37.52112293243408
Caminho do mouse,"(655, 37)",37.52395439147949
Caminho do mouse,"(650, 44)",37.531156063079834
Caminho do mouse,"(647, 50)",37.53917908668518
Caminho do mouse,"(642, 55)",37.54513072967529
Caminho do mouse,"(641, 57)",37.55086374282837
Caminho do mouse,"(640, 59)",37.559093713760376
Caminho do mouse,"(638, 61)",37.56715226173401
Caminho do mouse,"(637, 63)",37.57309150695801
Caminho do mouse,"(635, 66)",37.58006954193115
Caminho do mouse,"(633, 68)",37.58745980262756
Caminho do mouse,"(632, 70)",37.59509086608887
Caminho do mouse,"(631, 74)",37.60133910179138
Caminho do mouse,"(630, 77)",37.6076877117157
Caminho do mouse,"(629, 80)",37.61896347999573
Caminho do mouse,"(628, 84)",37.62104558944702
Caminho do mouse,"(628, 88)",37.6310088634491
Caminho do mouse,"(628, 91)",37.635804891586304
Caminho do mouse,"(627, 93)",37.644890546798706
Caminho do mouse,"(627, 95)",37.65073561668396
Caminho do mouse,"(627, 97)",37.658114433288574
Caminho do mouse,"(627, 99)",37.662821531295776
Caminho do mouse,"(627, 101)",37.67109680175781
Caminho do mouse,"(626, 102)",37.67908263206482
Caminho do mouse,"(626, 103)",37.68587875366211
Caminho do mouse,"(626, 106)",37.69197154045105
Caminho do mouse,"(626, 109)",37.699501276016235
Caminho do mouse,"(626, 111)",37.70585060119629
Caminho do mouse,"(626, 115)",37.71366477012634
Caminho do mouse,"(626, 117)",37.72021698951721
Caminho do mouse,"(626, 119)",37.72776484489441
Caminho do mouse,"(625, 121)",37.73728704452515
Caminho do mouse,"(625, 122)",37.73996376991272
Caminho do mouse,"(625, 123)",37.7484188079834
Caminho do mouse,"(625, 124)",37.76147985458374
Caminho do mouse,"(625, 125)",37.76981830596924
Caminho do mouse,"(625, 126)",37.782752990722656
Caminho do mouse,"(625, 127)",37.792752742767334
Caminho do mouse,"(625, 128)",37.79689264297485
Caminho do mouse,"(625, 130)",37.80667567253113
Caminho do mouse,"(624, 131)",37.81081461906433
Caminho do mouse,"(623, 134)",37.81969857215881
Caminho do mouse,"(622, 135)",37.82626247406006
Caminho do mouse,"(621, 137)",37.83252573013306
Caminho do mouse,"(620, 138)",37.84039664268494
Caminho do mouse,"(619, 139)",37.845213890075684
Caminho do mouse,"(619, 140)",37.852001905441284
Caminho do mouse,"(619, 141)",37.8610405921936
Caminho do mouse,"(619, 142)",37.8670756816864
Caminho do mouse,"(618, 143)",37.880842447280884
Caminho do mouse,"(618, 144)",37.91014790534973
Caminho do mouse,"(617, 144)",37.951587200164795
Caminho do mouse,"(617, 143)",38.01443576812744
Caminho do mouse,"(617, 142)",38.02450919151306
Caminho do mouse,"(617, 139)",38.02775502204895
Caminho do mouse,"(617, 138)",38.03664994239807
Caminho do mouse,"(617, 137)",38.041224002838135
Caminho do mouse,"(617, 136)",38.05008149147034
Caminho do mouse,"(617, 135)",38.054953813552856
Caminho do mouse,"(617, 134)",38.06426978111267
Caminho do mouse,"(617, 133)",38.06908130645752
Caminho do mouse,"(617, 131)",38.08069705963135
Caminho do mouse,"(617, 130)",38.10543751716614
Caminho do mouse,"(617, 131)",38.24587941169739
Caminho do mouse,"(616, 132)",38.261375427246094
Caminho do mouse,"(615, 133)",38.2656409740448
Caminho do mouse,"(615, 134)",38.27425813674927
Caminho do mouse,"(615, 135)",38.2810583114624
Caminho do mouse,"(615, 136)",38.29459762573242
Caminho do mouse,"(615, 137)",38.30298900604248
Caminho do mouse,"(614, 138)",38.31727337837219
Caminho do mouse,"(614, 139)",38.335904598236084
Caminho do mouse,"(614, 140)",38.351245403289795
Caminho do mouse,"(614, 141)",38.38789391517639
Caminho do mouse,"(614, 142)",38.42137098312378
Caminho do mouse,"(614, 141)",38.58207178115845
Caminho do mouse,"(617, 153)",38.71747016906738
Caminho do mouse,"(617, 160)",38.72346210479736
Caminho do mouse,"(618, 176)",38.73220992088318
Caminho do mouse,"(618, 178)",38.73724389076233
Caminho do mouse,"(618, 187)",38.7419536113739
Caminho do mouse,"(619, 195)",38.74899125099182
Caminho do mouse,"(621, 205)",38.755547523498535
Caminho do mouse,"(621, 209)",38.76356077194214
Caminho do mouse,"(621, 214)",38.774301528930664
Caminho do mouse,"(621, 219)",38.77852487564087
Caminho do mouse,"(621, 222)",38.78499627113342
Caminho do mouse,"(622, 227)",38.79191517829895
Caminho do mouse,"(622, 232)",38.7986376285553
Caminho do mouse,"(623, 239)",38.80577778816223
Caminho do mouse,"(623, 244)",38.814164876937866
Caminho do mouse,"(623, 251)",38.81875395774841
Caminho do mouse,"(623, 253)",38.82768964767456
Caminho do mouse,"(623, 254)",38.83858919143677
Caminho do mouse,"(623, 255)",38.84679365158081
Caminho do mouse,"(623, 256)",38.86148142814636
Caminho do mouse,"(623, 258)",38.865617990493774
Caminho do mouse,"(623, 262)",38.87602663040161
Caminho do mouse,"(623, 269)",38.88008689880371
Caminho do mouse,"(623, 276)",38.88952946662903
Caminho do mouse,"(623, 284)",38.89380621910095
Caminho do mouse,"(623, 292)",38.904918909072876
Caminho do mouse,"(623, 300)",38.909268856048584
Caminho do mouse,"(623, 308)",38.91623091697693
Caminho do mouse,"(623, 316)",38.92288422584534
Caminho do mouse,"(623, 323)",38.932188749313354
Caminho do mouse,"(623, 330)",38.936840295791626
Caminho do mouse,"(623, 337)",38.947277784347534
Caminho do mouse,"(623, 343)",38.95164108276367
Caminho do mouse,"(623, 350)",38.96107482910156
Caminho do mouse,"(623, 355)",38.96607756614685
Caminho do mouse,"(623, 360)",38.971750259399414
Caminho do mouse,"(623, 364)",38.98090052604675
Caminho do mouse,"(623, 367)",38.98778223991394
Caminho do mouse,"(623, 370)",38.99469327926636
Caminho do mouse,"(623, 373)",39.00124549865723
Caminho do mouse,"(623, 374)",39.008033752441406
Caminho do mouse,"(623, 376)",39.016359090805054
Caminho do mouse,"(623, 378)",39.02229928970337
Caminho do mouse,"(623, 379)",39.03086280822754
Caminho do mouse,"(623, 381)",39.03724479675293
Caminho do mouse,"(623, 382)",39.052061557769775
Caminho do mouse,"(623, 383)",39.05957221984863
Caminho do mouse,"(623, 384)",39.066328287124634
Caminho do mouse,"(623, 385)",39.076366662979126
Caminho do mouse,"(623, 386)",39.080854177474976
Caminho do mouse,"(623, 387)",39.08838438987732
Caminho do mouse,"(624, 387)",39.10326600074768
